uniprot_name	uniprot_accessions	knownness	gene_name	protein_name	taxon_id	species	cluster_id	panther_group
T2EB_YEAST	P36145;D6VXC3;P42569	5.8	TFA2	Transcription initiation factor IIE subunit beta (TFIIE-beta) (Factor A 43 kDa subunit) (Transcription factor A small subunit)	559292	Saccharomyces cerevisiae	UKP00777	PTHR12716
LYS9_YEAST	P38999;D6W1M5;E9P930	2.6	LYS9	Saccharopine dehydrogenase [NADP(+), L-glutamate-forming] (EC 1.5.1.10) (Saccharopine reductase)	559292	Saccharomyces cerevisiae	UKP01571	PTHR11133
RL13B_YEAST	P40212;D6VZW4	3.8	RPL13B	Large ribosomal subunit protein eL13B (60S ribosomal protein L13-B)	559292	Saccharomyces cerevisiae	UKP05728	PTHR11722
CWC22_YEAST	P53333;D6VV55	1.8	CWC22	Pre-mRNA-splicing factor CWC22 (Complexed with CEF1 protein 22)	559292	Saccharomyces cerevisiae	UKP02133	PTHR18034
IDHH_YEAST	P53982;D6W1G8	3.1	IDP3	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	559292	Saccharomyces cerevisiae	UKP02537	PTHR11822
YL345_YEAST	Q06137;D6VYY4	3.3	YLR345W	Putative 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase YLR345W [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]	559292	Saccharomyces cerevisiae	UKP02015	PTHR10606
GST2_YEAST	Q12390;D6VXU9	3.1	GTT2	Glutathione S-transferase 2 (EC 2.5.1.18) (GST-II)	559292	Saccharomyces cerevisiae	UKP06802	PTHR43968
ATO2_YEAST	P32907;D6W1H8	2.9	ATO2	Ammonia transport outward protein 2	559292	Saccharomyces cerevisiae	UKP14171	PTHR31123
LST4_YEAST	P34239;D6VX24	2.4	LST4	Protein LST4 (Lethal with SEC30 protein 4)	559292	Saccharomyces cerevisiae	UKP09387	PTHR16148
MNT2_YEAST	P53059;D6VV78	4.2	MNT2	Alpha-1,3-mannosyltransferase MNT2 (EC 2.4.1.-)	559292	Saccharomyces cerevisiae	UKP12191	PTHR31392
MRM2_YEAST	P53123;D6VU13	4.2	MRM2	rRNA methyltransferase 2, mitochondrial (EC 2.1.1.168) (21S rRNA (uridine(2791)-2'-O)-methyltransferase) (21S rRNA [Um2791] 2'-O-methyltransferase)	559292	Saccharomyces cerevisiae	UKP00216	PTHR10920
LST7_YEAST	P53237;D6VUJ2;Q45U29	3.4	LST7	Protein LST7 (Lethal with SEC thirteen protein 7)	559292	Saccharomyces cerevisiae	UKP06065	PTHR31441
ALDH3_YEAST	P54114;D6VZZ1	3.4	ALD3	Aldehyde dehydrogenase [NAD(P)+] 2 (EC 1.2.1.3)	559292	Saccharomyces cerevisiae	UKP09841	PTHR43720
ATP19_YEAST	P81451;D6W1Z0	3.9	ATP19	ATP synthase subunit K, mitochondrial	559292	Saccharomyces cerevisiae	UKP12287	PTHR28074
CWC15_YEAST	Q03772;D6VSE3	2.8	CWC15	Pre-mRNA-splicing factor CWC15 (Complexed with CEF1 protein 15)	559292	Saccharomyces cerevisiae	UKP01406	PTHR12718
RIM13_YEAST	Q03792;D6VZX5	2.6	RIM13	Calpain-like protease 1 (EC 3.4.22.-) (Calpain-7) (Cysteine protease RIM13) (Regulator of IME2 protein 13)	559292	Saccharomyces cerevisiae	UKP08315	PTHR46143
DCR2_YEAST	Q05924;D6VYZ8	5.3	DCR2	Phosphatase DCR2 (EC 3.1.-.-) (Dosage-dependent cell cycle regulator 2)	559292	Saccharomyces cerevisiae	UKP03114	PTHR32440
RSA3_YEAST	Q05942;D6VYM1	1.9	RSA3	Ribosome assembly protein 3	559292	Saccharomyces cerevisiae	UKP14059	PTHR28127
CRF1_YEAST	Q04930;D6VSK5	3.4	CRF1	Transcription factor CRF1 (Corepressor with FHL1 protein 1)	559292	Saccharomyces cerevisiae	UKP14027	PTHR28057
SDHF1_YEAST	Q3E785;D6VT12	2.7	SDH6	Succinate dehydrogenase assembly factor 1, mitochondrial (SDH assembly factor 1) (SDHAF1)	559292	Saccharomyces cerevisiae	UKP04269	PTHR13675
DDI2_YEAST	P0CH63;D6VTG9;P43543	3.7	DDI2	Cyanamide hydratase DDI2 (CAH) (EC 4.2.1.69) (DNA damage-inducible protein 2)	559292	Saccharomyces cerevisiae	UKP13272	PTHR35569
ECM29_YEAST	P38737;D3DKT8	3.4	ECM29	Proteasome component ECM29 (Extracellular mutant protein 29)	559292	Saccharomyces cerevisiae	UKP00920	PTHR23346
MNT3_YEAST	P40549;D6VVR6	4.2	MNT3	Alpha-1,3-mannosyltransferase MNT3 (EC 2.4.1.-)	559292	Saccharomyces cerevisiae	UKP12191	PTHR31392
TBCC_YEAST	P46670;D6W3D0;Q08973	5.8	CIN2	Tubulin-specific chaperone C (Chromosome instability protein 2) (Tubulin-folding cofactor C)	559292	Saccharomyces cerevisiae	UKP02019	PTHR15139
SPC1_YEAST	P46965;D6VWI6	4.8	SPC1	Signal peptidase complex subunit 1 (Microsomal signal peptidase subunit 1)	559292	Saccharomyces cerevisiae	UKP01229	PTHR13202
MND1_YEAST	P53102;D6VTX1	5.7	MND1	Meiotic nuclear division protein 1	559292	Saccharomyces cerevisiae	UKP00941	PTHR15938
PRP38_YEAST	Q00723;D6VUK7	1.4	PRP38	Pre-mRNA-splicing factor 38 (Pre-mRNA-processing factor 38)	559292	Saccharomyces cerevisiae	UKP01272	PTHR23142
SEN15_YEAST	Q04675;D6VZN3	2.6	SEN15	tRNA-splicing endonuclease subunit SEN15 (Splicing endonuclease of 15 kDa) (tRNA-intron endonuclease SEN15)	559292	Saccharomyces cerevisiae	UKP14207	PTHR28518
EIS1_YEAST	Q05050;D6VZK5	1.3	EIS1	Eisosome protein 1	559292	Saccharomyces cerevisiae	UKP14209	PTHR28298
EFM7_YEAST	Q05874;D6VYS9	3.7	NNT1	Protein N-terminal and lysine N-methyltransferase EFM7 (EC 2.1.1.-) (Elongation factor methyltransferase 7) (Nicotinamide N-methyltransferase-like protein 1)	559292	Saccharomyces cerevisiae	UKP03502	PTHR14614
PEX30_YEAST	Q06169;D6VYW6;Q66R43	3.7	PEX30	Peroxisomal membrane protein PEX30 (Peroxin-30)	559292	Saccharomyces cerevisiae	UKP14204	PTHR31679
PRP4_YEAST	P20053;D6W4H8	4.3	PRP4	U4/U6 small nuclear ribonucleoprotein PRP4 (Pre-mRNA-processing protein 4)	559292	Saccharomyces cerevisiae	UKP02572	PTHR19846
UBL1_YEAST	P35127;D6VWR8	2.8	YUH1	Ubiquitin carboxyl-terminal hydrolase YUH1 (UCH) (EC 3.4.19.12) (Ubiquitin thioesterase)	559292	Saccharomyces cerevisiae	UKP01458	PTHR10589
THI80_YEAST	P35202;D6W2K1	3.4	THI80	Thiamine pyrophosphokinase (TPK) (Thiamine kinase) (EC 2.7.6.2)	559292	Saccharomyces cerevisiae	UKP02625	PTHR13622
ASPG1_YEAST	P38986;D6VSV3	3.4	ASP1	L-asparaginase 1 (EC 3.5.1.1) (L-asparaginase I) (L-asparagine amidohydrolase I) (ASP I)	559292	Saccharomyces cerevisiae	UKP08316	PTHR11707
SFGH_YEAST	P40363;D6VWB5	2.1	YJL068C	S-formylglutathione hydrolase (FGH) (EC 3.1.2.12)	559292	Saccharomyces cerevisiae	UKP01985	PTHR10061
YCH1_YEAST	P42937;D6VUY5	2.1	YCH1	CDC25-like phosphatase YCH1 (EC 3.1.3.-) (CDC25 homolog 1)	559292	Saccharomyces cerevisiae	UKP05210	PTHR10828
PRP24_YEAST	P49960;D6W094;E9P966	4.3	PRP24	U4/U6 snRNA-associated-splicing factor PRP24 (U4/U6 snRNP protein)	559292	Saccharomyces cerevisiae	UKP01879	PTHR24012
PNPH_YEAST	Q05788;D6VYL0	6.9	PNP1	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)	559292	Saccharomyces cerevisiae	UKP06560	PTHR11904
PUR8_YEAST	Q05911;D6VYZ6	4.7	ADE13	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)	559292	Saccharomyces cerevisiae	UKP06436	PTHR43172
PMG2_YEAST	Q12008;D6VRW9	0.0	GPM2	Phosphoglycerate mutase 2 (PGAM 2) (EC 5.4.2.11) (BPG-dependent PGAM 2) (MPGM 2) (Phosphoglyceromutase 2)	559292	Saccharomyces cerevisiae	UKP02594	PTHR11931
YRA1_YEAST	Q12159;D6VT14	5.7	YRA1	RNA annealing protein YRA1	559292	Saccharomyces cerevisiae	UKP05968	PTHR19965
ATPD_YEAST	Q12165;D6VRY4	5.0	ATP16	ATP synthase subunit delta, mitochondrial (F-ATPase delta subunit)	559292	Saccharomyces cerevisiae	UKP00064	PTHR13822
DCN1_YEAST	Q12395;D6VYC3	7.6	DCN1	Defective in cullin neddylation protein 1	559292	Saccharomyces cerevisiae	UKP00861	PTHR12281
CMC1_YEAST	D6W196;P48233;Q45TY5;Q6WV05;Q96US1	5.5	SAL1	Truncated non-functional calcium-binding mitochondrial carrier SAL1-1 (Suppressor of AAC2 lethality)	559292	Saccharomyces cerevisiae	UKP01157	PTHR24089
MIM1_YEAST	Q08176;D6W239	2.6	MIM1	Mitochondrial import protein 1 (Mitochondrial 13 kDa outer membrane protein)	559292	Saccharomyces cerevisiae	UKP14185	PTHR28241
YRF13_YEAST	P0CX14;D6VV70;P53345;Q9UQW1	1.6	YRF1-3	Y' element ATP-dependent helicase protein 1 copy 3 (EC 3.6.4.12)	559292	Saccharomyces cerevisiae	UKP15545	PTHR31583
TAD1_YEAST	P53065;D6VV92	4.9	TAD1	tRNA-specific adenosine deaminase 1 (EC 3.5.4.34) (tRNA-specific adenosine-37 deaminase)	559292	Saccharomyces cerevisiae	UKP14249	PTHR47803
FEX1_YEAST	Q08913;D6W383	3.4	FEX1	Fluoride export protein 1	559292	Saccharomyces cerevisiae	UKP00364	PTHR28259
FEX2_YEAST	Q08991;D6W393	3.4	FEX2	Fluoride export protein 2	559292	Saccharomyces cerevisiae	UKP00364	PTHR28259
SCS22_YEAST	Q6Q595;D6VPR2	4.7	SCS22	Vesicle-associated membrane protein-associated protein SCS22 (VAMP-associated protein SCS22) (VAP homolog 2)	559292	Saccharomyces cerevisiae	UKP00758	PTHR10809
PCH2_YEAST	P38126;D6VQI1	5.8	PCH2	Pachytene checkpoint protein 2	559292	Saccharomyces cerevisiae	UKP02618	PTHR45991
RRN10_YEAST	P38204;D6VPX5	5.0	RRN10	RNA polymerase I-specific transcription initiation factor RRN10	559292	Saccharomyces cerevisiae	UKP14246	PTHR28054
SLT11_YEAST	P38241;D6VQ64;P89497	2.6	ECM2	Pre-mRNA-splicing factor SLT11 (Extracellular mutant protein 2) (Synthetic lethality with U2 protein 11)	559292	Saccharomyces cerevisiae	UKP01594	PTHR14089
FYV4_YEAST	P38783;D3DL08	2.4	FYV4	Small ribosomal subunit protein mS41 (Function required for yeast viability protein 4) (Protein FYV4, mitochondrial)	559292	Saccharomyces cerevisiae	UKP12398	PTHR28235
NMD3_YEAST	P38861;D3DLB9	5.0	NMD3	60S ribosomal export protein NMD3 (Nonsense-mediated mRNA decay protein 3)	559292	Saccharomyces cerevisiae	UKP01228	PTHR12746
BUD16_YEAST	P39988;D3DLM0	3.1	BUD16	Putative pyridoxal kinase BUD16 (EC 2.7.1.35) (Bud site selection protein 16)	559292	Saccharomyces cerevisiae	UKP05254	PTHR10534
FTR1_YEAST	P40088;D3DM52	5.0	FTR1	Plasma membrane iron permease	559292	Saccharomyces cerevisiae	UKP11795	PTHR31632
EGH1_YEAST	P40566;D6VVT7	2.6	EGH1	Ergosteryl-beta-glucosidase (EC 3.2.1.-)	559292	Saccharomyces cerevisiae	UKP12206	PTHR31308
BZRD_YEAST	P40580;D6VVW7;Q54AB5	2.1	IRC24	Benzil reductase ((S)-benzoin forming) IRC24 (EC 1.1.1.320) (Increased recombination centers protein 24)	559292	Saccharomyces cerevisiae	UKP11889	PTHR43008
VMA21_YEAST	P41806;D6VUN7;Q6Q5Q3	1.3	VMA21	Vacuolar ATPase assembly integral membrane protein VMA21	559292	Saccharomyces cerevisiae	UKP00379	PTHR31792
ELOA1_YEAST	P53861;D6W0W2	2.8	ELA1	Elongin-A	559292	Saccharomyces cerevisiae	UKP09984	PTHR15141
METX_YEAST	Q04533;D6W0K0	1.0	YML082W	Putative cystathionine gamma-synthase YML082W (EC 2.5.1.48) (O-succinylhomoserine (thiol)-lyase)	559292	Saccharomyces cerevisiae	UKP12423	PTHR42699
TSR2_YEAST	Q06672;D6VZ69	2.9	TSR2	Pre-rRNA-processing protein TSR2 (20S rRNA accumulation protein 2)	559292	Saccharomyces cerevisiae	UKP04313	PTHR21250
RKM1_YEAST	Q08961;D6W3G2	2.1	RKM1	Ribosomal lysine N-methyltransferase 1 (EC 2.1.1.-)	559292	Saccharomyces cerevisiae	UKP01365	PTHR13271
TCPD_YEAST	P39078;D6VRK5;Q07561	3.4	CCT4	T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta)	559292	Saccharomyces cerevisiae	UKP00668	PTHR11353
SHE9_YEAST	Q04172;D6VT27	2.1	SHE9	Sensitive to high expression protein 9, mitochondrial (Mitochondrial distribution and morphology protein 33)	559292	Saccharomyces cerevisiae	UKP14055	PTHR31961
DXO1_YEAST	Q06349;D6VT01	6.3	DXO1	Decapping and exoribonuclease protein 1 (EC 3.6.1.-) (5'-3' exoribonuclease DXO1) (EC 3.1.13.-) (NAD-capped RNA hydrolase DXO1) (DeNADding enzyme DXO1) (EC 3.6.1.-)	559292	Saccharomyces cerevisiae	UKP00124	PTHR12395
IPK1_YEAST	Q06667;D6VSU4	5.0	IPK1	Inositol-pentakisphosphate 2-kinase (EC 2.7.1.158) (Inositol-1,3,4,5,6-pentakisphosphate 2-kinase) (Ins(1,3,4,5,6)P5 2-kinase) (InsP5 2-kinase)	559292	Saccharomyces cerevisiae	UKP00586	PTHR14456
DAL81_YEAST	P21657;D6VVV4	7.5	DAL81	Transcriptional activator protein DAL81 (Regulatory protein UGA35)	559292	Saccharomyces cerevisiae	UKP14041	PTHR31668
DCC1_YEAST	P25559;D6VQZ8;Q8NIM7	4.3	DCC1	Sister chromatid cohesion protein DCC1 (Defective in sister chromatid cohesion protein 1)	559292	Saccharomyces cerevisiae	UKP05054	PTHR13395
NGR1_YEAST	P32831;D6VQK8	4.2	NGR1	Negative growth regulatory protein NGR1 (RNA-binding protein RBP1)	559292	Saccharomyces cerevisiae	UKP05428	PTHR47640
SCO2_YEAST	P38072;D6VQ26	2.9	SCO2	Protein SCO2, mitochondrial	559292	Saccharomyces cerevisiae	UKP02125	PTHR12151
AZF1_YEAST	P41696;D6W2H2	9.0	AZF1	Asparagine-rich zinc finger protein AZF1	559292	Saccharomyces cerevisiae	UKP07452	PTHR19818
BTN1_YEAST	P47040;D6VWC3;O60004;Q6B1E1	2.9	YHC3	Protein BTN1	559292	Saccharomyces cerevisiae	UKP08242	PTHR10981
GTO1_YEAST	P48239;D6VUT4	2.3	GTO1	Glutathione S-transferase omega-like 1 (EC 2.5.1.18) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1)	559292	Saccharomyces cerevisiae	UKP05002	PTHR32419
CCH1_YEAST	P50077;D6VV00	4.7	CCH1	Calcium-channel protein CCH1	559292	Saccharomyces cerevisiae	UKP06349	PTHR45628
ITC1_YEAST	P53125;D6VU16	4.3	ITC1	Imitation switch two complex protein 1	559292	Saccharomyces cerevisiae	UKP12406	PTHR32075
ARE2_YEAST	P53629;D6W1J4;Q12673	4.2	ARE2	Sterol O-acyltransferase 2 (EC 2.3.1.-) (Sterol-ester synthase 2)	559292	Saccharomyces cerevisiae	UKP00106	PTHR10408
PRP3_YEAST	Q03338;D6VT97	2.5	PRP3	U4/U6 small nuclear ribonucleoprotein PRP3 (Pre-mRNA-splicing factor 3)	559292	Saccharomyces cerevisiae	UKP03846	PTHR14212
URC2_YEAST	Q04411;D6VTE1	2.1	URC2	Uracil catabolism protein 2	559292	Saccharomyces cerevisiae	UKP14041	PTHR31668
BCP1_YEAST	Q06338;D6VSY9	2.4	BCP1	Protein BCP1	559292	Saccharomyces cerevisiae	UKP02974	PTHR13261
TRM3_YEAST	Q07527;D6VRN8;P89896;Q05336;Q7LGS3	4.2	TRM3	tRNA (guanosine(18)-2'-O)-methyltransferase (EC 2.1.1.34) (tRNA [Gm18] ribose methylase) (tRNA methyltransferase 3)	559292	Saccharomyces cerevisiae	UKP03223	PTHR12029
SOG2_YEAST	Q08817;D6W348	2.4	SOG2	Leucine-rich repeat-containing protein SOG2	559292	Saccharomyces cerevisiae	UKP09644	PTHR45617
PCL8_YEAST	Q08966;D6W3F1;Q6B153	3.2	PCL8	PHO85 cyclin-8	559292	Saccharomyces cerevisiae	UKP05712	PTHR15615
CP56_YEAST	P21595;D6VT34	2.4	DIT2	Cytochrome P450-DIT2 (EC 1.14.14.-) (Cytochrome P450 56)	559292	Saccharomyces cerevisiae	UKP10371	PTHR24305
YRF16_YEAST	P53819;D6W0L0;O94144	1.3	YRF1-6	Y' element ATP-dependent helicase protein 1 copy 6 (EC 3.6.4.12)	559292	Saccharomyces cerevisiae	UKP15545	PTHR31583
RRN5_YEAST	Q02983;D6VYD5;Q12061	4.0	RRN5	RNA polymerase I-specific transcription initiation factor RRN5	559292	Saccharomyces cerevisiae	UKP14172	PTHR28079
SNO4_YEAST	Q04902;D6W0E9	3.4	SNO4	Probable glutathione-independent glyoxalase SNO4 (EC 4.2.1.130) (Glyoxalase 3 homolog 4) (Heat shock protein 34) (SNZ proximal open reading frame 4)	559292	Saccharomyces cerevisiae	UKP05866	PTHR48094
RQC1_YEAST	Q05468;D6VSW5	7.8	RQC1	Ribosome quality control complex subunit 1	559292	Saccharomyces cerevisiae	UKP05271	PTHR22684
CUB1_YEAST	Q08977;D6W3A9;Q05760;Q7LGU3	0.0	CUB1	Cu(2+) suppressing and bleomycin sensitive protein 1	559292	Saccharomyces cerevisiae	UKP12294	PTHR28086
MDM32_YEAST	Q12171;D6W2K4	2.9	MDM32	Mitochondrial distribution and morphology protein 32	559292	Saccharomyces cerevisiae	UKP12194	PTHR31068
RTR2_YEAST	Q12378;D6VS52	1.1	RTR2	RNA polymerase II subunit B1 CTD phosphatase RTR2 (EC 3.1.3.16) (RNA polymerase II-associated protein 2 homolog RTR2) (Regulator of transcription 2)	559292	Saccharomyces cerevisiae	UKP00206	PTHR14732
MALX4_YEAST	P0CW41;D6VVX6;P40439	5.1	IMA4	Oligo-1,6-glucosidase IMA4 (EC 3.2.1.10) (Alpha-glucosidase) (Flocculent-specific protein 2) (Isomaltase 4)	559292	Saccharomyces cerevisiae	UKP08147	PTHR10357
RT23_YEAST	Q01163;D6VU19	2.9	RSM23	Small ribosomal subunit protein mS29 (37S ribosomal protein S23, mitochondrial) (DAP-3)	559292	Saccharomyces cerevisiae	UKP03839	PTHR12810
RUD3_YEAST	Q12234;D6W2S2	3.1	RUD3	GRIP domain-containing protein RUD3 (Golgin-related protein 1) (Relieves USO1-1 transport defect protein 3)	559292	Saccharomyces cerevisiae	UKP00433	PTHR18921
RL29_YEAST	P05747;A2TBN8;D6VTR4	3.2	RPL29	Large ribosomal subunit protein eL29 (60S ribosomal protein L29) (YL43)	559292	Saccharomyces cerevisiae	UKP01608	PTHR12884
PUT2_YEAST	P07275;D3DKY4	4.2	PUT2	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial (P5C dehydrogenase) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)	559292	Saccharomyces cerevisiae	UKP10085	PTHR42862
ACOX_YEAST	P13711;D6VTV0	3.8	POX1	Acyl-coenzyme A oxidase (Acyl-CoA oxidase) (EC 1.3.3.6)	559292	Saccharomyces cerevisiae	UKP01979	PTHR10909
YUR1_YEAST	P26725;D6VW45	4.4	YUR1	Probable mannosyltransferase YUR1 (EC 2.4.1.-)	559292	Saccharomyces cerevisiae	UKP14009	PTHR31121
MSN4_YEAST	P33749;D6VXM5;P35726	22.1	MSN4	Zinc finger protein MSN4 (Multicopy suppressor of SNF1 protein 4)	559292	Saccharomyces cerevisiae	UKP12445	PTHR40626
POC2_YEAST	P36040;D6VWZ7	2.1	ADD66	Proteasome assembly chaperone 2 (Alpha-1-proteinase inhibitor-degradation deficient protein 66) (Proteasome biogenesis-associated protein 2)	559292	Saccharomyces cerevisiae	UKP01844	PTHR12970
METC_YEAST	P43623;D6VTT7	5.8	IRC7	Putative cystathionine beta-lyase (CBL) (EC 4.4.1.13) (Beta-cystathionase) (Cysteine lyase) (Cysteine-S-conjugate beta-lyase) (Increased recombination centers protein 7)	559292	Saccharomyces cerevisiae	UKP13153	PTHR43500
DPH4_YEAST	P47138;D6VWR6	2.2	JJJ3	Diphthamide biosynthesis protein 4 (J protein type 3)	559292	Saccharomyces cerevisiae	UKP04778	PTHR24074
GCST_YEAST	P48015;D6VS05	3.8	GCV1	Aminomethyltransferase, mitochondrial (EC 2.1.2.10) (Glycine cleavage system T protein) (GCVT) (Glycine decarboxylase complex subunit T)	559292	Saccharomyces cerevisiae	UKP02116	PTHR43757
ALAT_YEAST	P52892;D6VS97;Q66RF8	1.3	ALT2	Probable alanine aminotransferase (EC 2.6.1.2) (Glutamate pyruvate transaminase) (GPT) (Glutamic--alanine transaminase) (Glutamic--pyruvic transaminase)	559292	Saccharomyces cerevisiae	UKP01332	PTHR11751
SNF12_YEAST	P53628;D6W1J8	6.1	SNF12	Transcription regulatory protein SNF12 (SWI/SNF complex component SWP73)	559292	Saccharomyces cerevisiae	UKP05412	PTHR13844
PFD4_YEAST	P53900;D6W130	5.6	GIM3	Prefoldin subunit 4 (Genes involved in microtubule biogenesis protein 3) (Gim complex subunit 3) (GimC subunit 3)	559292	Saccharomyces cerevisiae	UKP02053	PTHR21100
RDS3_YEAST	Q06835;D6W493	7.1	RDS3	Pre-mRNA-splicing factor RDS3 (Regulator of drug sensitivity 3)	559292	Saccharomyces cerevisiae	UKP05658	PTHR13120
NRT1_YEAST	Q08485;D6W2D4;O00029	6.6	NRT1	Nicotinamide riboside transporter 1 (Thiamine transport protein 71)	559292	Saccharomyces cerevisiae	UKP05642	PTHR30618
ISU2_YEAST	Q12056;D6W2T0	3.9	ISU2	Iron sulfur cluster assembly protein 2, mitochondrial (Iron sulfur cluster scaffold protein 2)	559292	Saccharomyces cerevisiae	UKP04606	PTHR10093
DIN7_YEAST	Q12086;D6VSP7	4.1	DIN7	DNA damage-inducible protein DIN7 (EC 3.1.-.-)	559292	Saccharomyces cerevisiae	UKP01903	PTHR11081
SPC3_YEAST	Q12133;D6VY67	4.0	SPC3	Signal peptidase complex subunit 3 (Microsomal signal peptidase subunit 3)	559292	Saccharomyces cerevisiae	UKP01602	PTHR12804
PCL9_YEAST	Q12477;D6VRH3	6.1	PCL9	PHO85 cyclin-9	559292	Saccharomyces cerevisiae	UKP05712	PTHR15615
MPH2_YEAST	P0CD99;D6VRB0;P47186;Q07787	5.0	MPH2	Alpha-glucosides permease MPH2 (Maltose transport protein 2)	559292	Saccharomyces cerevisiae	UKP02544	PTHR48022
RL43B_YEAST	P0CX26;D6VWR3;P49631	3.1	RPL43B	Large ribosomal subunit protein eL43B (60S ribosomal protein L43-B) (L37a) (YL35)	559292	Saccharomyces cerevisiae	UKP09885	PTHR48129
SAE3_YEAST	P89114;D3DL30	4.3	SAE3	Pachytene arrest protein SAE3 (Sporulation in the absence of SPO11 protein 3)	559292	Saccharomyces cerevisiae	UKP06870	PTHR28529
BL1S4_YEAST	Q06333;D6VSY6	3.3	CNL1	Biogenesis of lysosome-related organelles complex 1 subunit CNL1 (BLOC-1 subunit CNL1) (CNO-like protein 1)	559292	Saccharomyces cerevisiae	UKP14091	PTHR39145
SCE1_YEAST	P03882;A0A0A7NYJ1	1.7	SCEI	Intron-encoded endonuclease I-SceI (EC 3.1.-.-) (21S rRNA intron maturase) (Homing endonuclease omega)	559292	Saccharomyces cerevisiae	UKP01399	PTHR47539
DSF1_YEAST	P0CX08;D3DLI1;P39941	1.3	DSF1	Mannitol dehydrogenase DSF1 (EC 1.1.1.67) (Deletion suppressor of MPT5 mutation protein 1)	559292	Saccharomyces cerevisiae	UKP13326	PTHR43362
BMT2_YEAST	P38278;D6VQD7	1.8	BMT2	25S rRNA (adenine(2142)-N(1))-methyltransferase (EC 2.1.1.286) (Base MethylTransferase of 25S RNA)	559292	Saccharomyces cerevisiae	UKP06612	PTHR21008
MBA1_YEAST	P38300;D6VQI0	4.2	MBA1	Inner membrane mitoribosome receptor MBA1, mitochondrial (Multi-copy bypass of AFG3 protein)	559292	Saccharomyces cerevisiae	UKP08648	PTHR13333
ARN2_YEAST	P38724;D3DKS4	6.3	ARN2	Siderophore iron transporter ARN2 (Triacetylfusarinine C permease) (Triacetylfusarinine C transporter 1)	559292	Saccharomyces cerevisiae	UKP11636	PTHR23501
TIR3_YEAST	P40552;D6VVR8	1.0	TIR3	Cell wall protein TIR3 (TIP1-related protein 3)	559292	Saccharomyces cerevisiae	UKP15155	PTHR31002
SA155_YEAST	P43612;D6VTS3;Q96VG4	3.5	SAP155	SIT4-associating protein SAP155	559292	Saccharomyces cerevisiae	UKP04220	PTHR12634
COG8_YEAST	Q04632;D6VZA2;Q03641	3.2	COG8	Conserved oligomeric Golgi complex subunit 8 (COG complex subunit 8) (Component of oligomeric Golgi complex 8)	559292	Saccharomyces cerevisiae	UKP01759	PTHR21311
ATPK_YEAST	Q06405;D6VT09	5.0	ATP17	ATP synthase subunit f, mitochondrial	559292	Saccharomyces cerevisiae	UKP12346	PTHR28161
REXO3_YEAST	Q12090;D6VYA7;Q7LI70	4.2	REX3	RNA exonuclease 3 (EC 3.1.-.-)	559292	Saccharomyces cerevisiae	UKP01310	PTHR12801
ATP8_YEAST	P00856;A0A0A7P362	4.2	ATP8	ATP synthase protein 8 (A6L) (ATP-associated protein 1) (F-ATPase subunit 8)	559292	Saccharomyces cerevisiae	UKP15010	PTHR36101
DDI3_YEAST	P0CH64;D6VTG9;P43543	2.2	DDI3	Cyanamide hydratase DDI3 (CAH) (EC 4.2.1.69) (DNA damage-inducible protein 3)	559292	Saccharomyces cerevisiae	UKP13272	PTHR35569
BIG1_YEAST	P38813;D3DL51	1.8	BIG1	Protein BIG1 (Bad in glucose protein 1)	559292	Saccharomyces cerevisiae	UKP14007	PTHR28285
RFU1_YEAST	Q08003;D6VY74	1.6	RFU1	Regulator of free ubiquitin chains 1	559292	Saccharomyces cerevisiae	UKP01830	PTHR12947
YOS1_YEAST	Q3E834;D3DLY0	1.3	YOS1	Protein transport protein YOS1 (YIP one suppressor protein 1)	559292	Saccharomyces cerevisiae	UKP10143	PTHR15858
PDE2_YEAST	P06776;D6W355;Q08836	3.7	PDE2	3',5'-cyclic-nucleotide phosphodiesterase 2 (PDEase 2) (EC 3.1.4.53) (High-affinity cAMP phosphodiesterase)	559292	Saccharomyces cerevisiae	UKP06265	PTHR11347
RL31B_YEAST	P0C2H9;D6VZ39;P04649;Q3E7B8	3.4	RPL31B	Large ribosomal subunit protein eL31B (60S ribosomal protein L31-B) (L34) (YL28)	559292	Saccharomyces cerevisiae	UKP05997	PTHR10956
RL43A_YEAST	P0CX25;D6VWR3;P49631	2.5	RPL43A	Large ribosomal subunit protein eL43A (60S ribosomal protein L43-A) (L37a) (YL35)	559292	Saccharomyces cerevisiae	UKP09885	PTHR48129
SNA3_YEAST	P14359;D6VW35;Q6B236	4.0	SNA3	Protein SNA3	559292	Saccharomyces cerevisiae	UKP03916	PTHR21659
